timestamp,pressure,temperature,delta_ts
3340,101854.0,20.540000915527344,10
3350,101852.0,20.540000915527344,10
3360,101857.0,20.540000915527344,10
3370,101853.0,20.540000915527344,10
3380,101855.0,20.549999237060547,10
3390,101855.0,20.540000915527344,10
3400,101856.0,20.549999237060547,10
3410,101854.0,20.540000915527344,10
3420,101853.0,20.549999237060547,10
3430,101852.0,20.540000915527344,10
3440,101854.0,20.549999237060547,10
3450,101856.0,20.549999237060547,10
3460,101856.0,20.549999237060547,10
3470,101857.0,20.549999237060547,10
3480,101856.0,20.549999237060547,10
3490,101856.0,20.549999237060547,10
3500,101852.0,20.549999237060547,10
3510,101856.0,20.549999237060547,10
3520,101855.0,20.549999237060547,10
3530,101852.0,20.549999237060547,10
3540,101855.0,20.549999237060547,10
3550,101854.0,20.549999237060547,10
3560,101853.0,20.549999237060547,10
3570,101856.0,20.549999237060547,10
3580,101855.0,20.549999237060547,10
3590,101857.0,20.549999237060547,10
3600,101856.0,20.549999237060547,10
3610,101855.0,20.549999237060547,10
3620,101856.0,20.549999237060547,10
3630,101855.0,20.549999237060547,10
3640,101855.0,20.559999465942383,10
3650,101853.0,20.559999465942383,10
3660,101857.0,20.559999465942383,10
3670,101855.0,20.559999465942383,10
3680,101855.0,20.559999465942383,10
3690,101852.0,20.559999465942383,10
3700,101854.0,20.559999465942383,10
3710,101855.0,20.559999465942383,10
3720,101851.0,20.559999465942383,10
3730,101857.0,20.559999465942383,10
3740,101854.0,20.559999465942383,10
3750,101856.0,20.559999465942383,10
3760,101853.0,20.559999465942383,10
3770,101852.0,20.559999465942383,10
3780,101856.0,20.559999465942383,10
3790,101854.0,20.559999465942383,10
3800,101856.0,20.559999465942383,10
3810,101855.0,20.56999969482422,10
3820,101856.0,20.56999969482422,10
3830,101853.0,20.56999969482422,10
3840,101854.0,20.56999969482422,10
3850,101851.0,20.56999969482422,10
3860,101856.0,20.559999465942383,10
3870,101855.0,20.56999969482422,10
3880,101856.0,20.56999969482422,10
3890,101854.0,20.56999969482422,10
3900,101852.0,20.56999969482422,10
3910,101856.0,20.56999969482422,10
3920,101854.0,20.56999969482422,10
3930,101855.0,20.56999969482422,10
3940,101854.0,20.56999969482422,10
3950,101854.0,20.56999969482422,10
3960,101856.0,20.56999969482422,10
3970,101852.0,20.56999969482422,10
3980,101852.0,20.56999969482422,10
3990,101854.0,20.56999969482422,10
4000,101855.0,20.56999969482422,10
4010,101856.0,20.56999969482422,10
4020,101855.0,20.56999969482422,10
4030,101856.0,20.579999923706055,10
4040,101854.0,20.579999923706055,10
4050,101855.0,20.579999923706055,10
4060,101856.0,20.579999923706055,10
4070,101853.0,20.579999923706055,10
4080,101856.0,20.579999923706055,10
4090,101855.0,20.579999923706055,10
4100,101856.0,20.579999923706055,10
4110,101858.0,20.579999923706055,10
4120,101852.0,20.579999923706055,10
4130,101853.0,20.579999923706055,10
4140,101853.0,20.579999923706055,10
4150,101854.0,20.579999923706055,10
4160,101855.0,20.579999923706055,10
4170,101856.0,20.579999923706055,10
4180,101851.0,20.579999923706055,10
4190,101856.0,20.59000015258789,10
4200,101856.0,20.579999923706055,10
4210,101853.0,20.579999923706055,10
4220,101850.0,20.579999923706055,10
4230,101854.0,20.579999923706055,10
4240,101856.0,20.59000015258789,10
4250,101853.0,20.59000015258789,10
4260,101852.0,20.579999923706055,10
4270,101857.0,20.59000015258789,10
4280,101853.0,20.59000015258789,10
4290,101856.0,20.59000015258789,10
4300,101854.0,20.59000015258789,10
4310,101857.0,20.59000015258789,10
4320,101855.0,20.59000015258789,10
4330,101855.0,20.59000015258789,10
4340,101857.0,20.59000015258789,10
4350,101857.0,20.59000015258789,10
4360,101854.0,20.59000015258789,10
4370,101857.0,20.59000015258789,10
4380,101854.0,20.59000015258789,10
4390,101850.0,20.59000015258789,10
4400,101854.0,20.59000015258789,10
4410,101855.0,20.59000015258789,10
4420,101852.0,20.59000015258789,10
4430,101858.0,20.59000015258789,10
4440,101853.0,20.59000015258789,10
4450,101855.0,20.600000381469727,10
4460,101854.0,20.600000381469727,10
4470,101854.0,20.600000381469727,10
4480,101854.0,20.600000381469727,10
4490,101855.0,20.600000381469727,10
4500,101854.0,20.600000381469727,10
4510,101855.0,20.600000381469727,10
4520,101855.0,20.600000381469727,10
4530,101853.0,20.600000381469727,10
4540,101852.0,20.600000381469727,10
4550,101852.0,20.600000381469727,10
4560,101853.0,20.600000381469727,10
4570,101854.0,20.600000381469727,10
4580,101857.0,20.600000381469727,10
4590,101853.0,20.600000381469727,10
4600,101854.0,20.600000381469727,10
4610,101854.0,20.600000381469727,10
4620,101855.0,20.600000381469727,10
4630,101852.0,20.600000381469727,10
4640,101854.0,20.610000610351562,10
4650,101854.0,20.610000610351562,10
4660,101853.0,20.600000381469727,10
4670,101854.0,20.600000381469727,10
4680,101855.0,20.610000610351562,10
4690,101856.0,20.610000610351562,10
4700,101855.0,20.610000610351562,10
4710,101857.0,20.610000610351562,10
4720,101851.0,20.610000610351562,10
4730,101856.0,20.610000610351562,10
4740,101856.0,20.610000610351562,10
4750,101854.0,20.610000610351562,10
4760,101855.0,20.610000610351562,10
4770,101856.0,20.610000610351562,10
4780,101855.0,20.610000610351562,10
4790,101853.0,20.610000610351562,10
4800,101854.0,20.610000610351562,10
4810,101855.0,20.610000610351562,10
4820,101856.0,20.610000610351562,10
4830,101855.0,20.610000610351562,10
4840,101854.0,20.610000610351562,10
4850,101853.0,20.610000610351562,10
4860,101853.0,20.6200008392334,10
4870,101856.0,20.6200008392334,10
4880,101853.0,20.6200008392334,10
4890,101856.0,20.6200008392334,10
4900,101855.0,20.6200008392334,10
4910,101852.0,20.610000610351562,10
4920,101853.0,20.610000610351562,10
4930,101856.0,20.6200008392334,10
4940,101853.0,20.6200008392334,10
4950,101853.0,20.6200008392334,10
4960,101852.0,20.6200008392334,10
4970,101854.0,20.6200008392334,10
4980,101852.0,20.6200008392334,10
4990,101853.0,20.6200008392334,10
5000,101856.0,20.6200008392334,10
5010,101854.0,20.6200008392334,10
5020,101857.0,20.6200008392334,10
5030,101851.0,20.6200008392334,10
5040,101852.0,20.6200008392334,10
5050,101852.0,20.6200008392334,10
5060,101855.0,20.6200008392334,10
5070,101854.0,20.6200008392334,10
5080,101852.0,20.6200008392334,10
5090,101854.0,20.6200008392334,10
5100,101856.0,20.6200008392334,10
5110,101855.0,20.6200008392334,10
5120,101854.0,20.6200008392334,10
5130,101852.0,20.6200008392334,10
5140,101854.0,20.6299991607666,10
5150,101853.0,20.6299991607666,10
5160,101856.0,20.6299991607666,10
5170,101852.0,20.6299991607666,10
5180,101854.0,20.6299991607666,10
5190,101855.0,20.6299991607666,10
5200,101851.0,20.6299991607666,10
5210,101853.0,20.6299991607666,10
5220,101855.0,20.6299991607666,10
5230,101854.0,20.6299991607666,10
5240,101853.0,20.6299991607666,10
5250,101853.0,20.6299991607666,10
5260,101856.0,20.6299991607666,10
5270,101854.0,20.6299991607666,10
5280,101856.0,20.6299991607666,10
5290,101853.0,20.6299991607666,10
5300,101853.0,20.6299991607666,10
5310,101853.0,20.6299991607666,10
5320,101852.0,20.639999389648438,10
5330,101855.0,20.639999389648438,10
5340,101854.0,20.639999389648438,10
5350,101854.0,20.639999389648438,10
5360,101854.0,20.639999389648438,10
5370,101853.0,20.639999389648438,10
5380,101856.0,20.639999389648438,10
5390,101855.0,20.639999389648438,10
5400,101852.0,20.639999389648438,10
5410,101852.0,20.639999389648438,10
5420,101856.0,20.639999389648438,10
5430,101851.0,20.639999389648438,10
5440,101853.0,20.639999389648438,10
5450,101854.0,20.639999389648438,10
5460,101856.0,20.639999389648438,10
5470,101856.0,20.639999389648438,10
5480,101852.0,20.639999389648438,10
5490,101855.0,20.639999389648438,10
5500,101854.0,20.639999389648438,10
5510,101855.0,20.639999389648438,10
5520,101854.0,20.639999389648438,10
5530,101856.0,20.639999389648438,10
5540,101855.0,20.639999389648438,10
5550,101853.0,20.649999618530273,10
5560,101856.0,20.649999618530273,10
5570,101854.0,20.639999389648438,10
5580,101851.0,20.639999389648438,10
5590,101854.0,20.649999618530273,10
5600,101854.0,20.649999618530273,10
5610,101850.0,20.639999389648438,10
5620,101856.0,20.649999618530273,10
5630,101855.0,20.649999618530273,10
5640,101853.0,20.649999618530273,10
5650,101852.0,20.649999618530273,10
5660,101853.0,20.649999618530273,10
5670,101855.0,20.649999618530273,10
5680,101854.0,20.649999618530273,10
5690,101855.0,20.649999618530273,10
5700,101855.0,20.649999618530273,10
5710,101858.0,20.649999618530273,10
5720,101853.0,20.649999618530273,10
5730,101854.0,20.649999618530273,10
5740,101852.0,20.649999618530273,10
5750,101853.0,20.649999618530273,10
5760,101856.0,20.65999984741211,10
5770,101852.0,20.649999618530273,10
5780,101855.0,20.649999618530273,10
5790,101857.0,20.65999984741211,10
5800,101854.0,20.65999984741211,10
5810,101854.0,20.65999984741211,10
5820,101856.0,20.649999618530273,10
5830,101855.0,20.65999984741211,10
5840,101856.0,20.65999984741211,10
5850,101854.0,20.65999984741211,10
5860,101856.0,20.65999984741211,10
5870,101854.0,20.65999984741211,10
5880,101854.0,20.65999984741211,10
5890,101853.0,20.65999984741211,10
5900,101855.0,20.65999984741211,10
5910,101855.0,20.65999984741211,10
5920,101854.0,20.65999984741211,10
5930,101851.0,20.65999984741211,10
5940,101856.0,20.65999984741211,10
5950,101853.0,20.65999984741211,10
5960,101855.0,20.65999984741211,10
5970,101855.0,20.65999984741211,10
5980,101852.0,20.670000076293945,10
5990,101854.0,20.65999984741211,10
6000,101854.0,20.65999984741211,10
6010,101855.0,20.670000076293945,10
6020,101851.0,20.670000076293945,10
6030,101855.0,20.670000076293945,10
6040,101852.0,20.670000076293945,10
6050,101854.0,20.670000076293945,10
6060,101852.0,20.670000076293945,10
6070,101853.0,20.670000076293945,10
6080,101855.0,20.670000076293945,10
6090,101853.0,20.670000076293945,10
6100,101856.0,20.670000076293945,10
6110,101854.0,20.670000076293945,10
6120,101855.0,20.670000076293945,10
6130,101853.0,20.670000076293945,10
6140,101855.0,20.670000076293945,10
6150,101854.0,20.670000076293945,10
6160,101852.0,20.670000076293945,10
6170,101856.0,20.670000076293945,10
6180,101853.0,20.670000076293945,10
6190,101853.0,20.670000076293945,10
6200,101853.0,20.670000076293945,10
6210,101857.0,20.670000076293945,10
6220,101853.0,20.68000030517578,10
6230,101854.0,20.68000030517578,10
6240,101852.0,20.68000030517578,10
6250,101851.0,20.68000030517578,10
6260,101854.0,20.670000076293945,10
6270,101853.0,20.68000030517578,10
6280,101853.0,20.68000030517578,10
6290,101852.0,20.68000030517578,10
6300,101854.0,20.68000030517578,10
6310,101853.0,20.68000030517578,10
6320,101850.0,20.68000030517578,10
6330,101852.0,20.68000030517578,10
6340,101852.0,20.68000030517578,10
6350,101853.0,20.68000030517578,10
6360,101854.0,20.68000030517578,10
6370,101854.0,20.68000030517578,10
6380,101854.0,20.68000030517578,10
6390,101854.0,20.68000030517578,10
6400,101853.0,20.68000030517578,10
6410,101854.0,20.68000030517578,10
6420,101856.0,20.690000534057617,10
6430,101852.0,20.68000030517578,10
6440,101853.0,20.68000030517578,10
6450,101855.0,20.68000030517578,10
6460,101856.0,20.690000534057617,10
6470,101854.0,20.690000534057617,10
6480,101855.0,20.68000030517578,10
6490,101850.0,20.690000534057617,10
6500,101852.0,20.690000534057617,10
6510,101853.0,20.690000534057617,10
6520,101854.0,20.690000534057617,10
6530,101852.0,20.690000534057617,10
6540,101854.0,20.690000534057617,10
6550,101852.0,20.690000534057617,10
6560,101855.0,20.690000534057617,10
6570,101852.0,20.690000534057617,10
6580,101851.0,20.690000534057617,10
6590,101852.0,20.690000534057617,10
6600,101854.0,20.690000534057617,10
6610,101852.0,20.690000534057617,10
6620,101853.0,20.690000534057617,10
6630,101853.0,20.690000534057617,10
6640,101852.0,20.690000534057617,10
6650,101853.0,20.690000534057617,10
6660,101852.0,20.690000534057617,10
6670,101852.0,20.690000534057617,10
6680,101850.0,20.690000534057617,10
6690,101853.0,20.690000534057617,10
6700,101851.0,20.700000762939453,10
6710,101855.0,20.700000762939453,10
6720,101852.0,20.700000762939453,10
6730,101853.0,20.700000762939453,10
6740,101852.0,20.700000762939453,10
6750,101855.0,20.700000762939453,10
6760,101854.0,20.700000762939453,10
6770,101858.0,20.700000762939453,10
6780,101853.0,20.700000762939453,10
6790,101852.0,20.700000762939453,10
6800,101853.0,20.700000762939453,10
6810,101855.0,20.700000762939453,10
6820,101851.0,20.700000762939453,10
6830,101852.0,20.700000762939453,10
6840,101853.0,20.700000762939453,10
6850,101854.0,20.700000762939453,10
6860,101854.0,20.700000762939453,10
6870,101856.0,20.709999084472656,10
6880,101854.0,20.709999084472656,10
6890,101855.0,20.709999084472656,10
6900,101852.0,20.700000762939453,10
6910,101851.0,20.709999084472656,10
6920,101852.0,20.709999084472656,10
6930,101853.0,20.709999084472656,10
6940,101858.0,20.709999084472656,10
6950,101854.0,20.709999084472656,10
6960,101851.0,20.709999084472656,10
6970,101854.0,20.709999084472656,10
6980,101854.0,20.709999084472656,10
6990,101854.0,20.709999084472656,10
7000,101857.0,20.709999084472656,10
7010,101849.0,20.709999084472656,10
7020,101855.0,20.709999084472656,10
7030,101852.0,20.709999084472656,10
7040,101854.0,20.709999084472656,10
7050,101853.0,20.709999084472656,10
7060,101852.0,20.709999084472656,10
7070,101854.0,20.709999084472656,10
7080,101854.0,20.709999084472656,10
7090,101855.0,20.709999084472656,10
7100,101851.0,20.709999084472656,10
7110,101854.0,20.709999084472656,10
7120,101855.0,20.719999313354492,10
7130,101853.0,20.719999313354492,10
7140,101852.0,20.709999084472656,10
7150,101852.0,20.709999084472656,10
7160,101855.0,20.719999313354492,10
7170,101854.0,20.719999313354492,10
7180,101852.0,20.719999313354492,10
7190,101852.0,20.719999313354492,10
7200,101854.0,20.719999313354492,10
7210,101855.0,20.719999313354492,10
7220,101849.0,20.719999313354492,10
7230,101853.0,20.719999313354492,10
7240,101856.0,20.719999313354492,10
7250,101853.0,20.719999313354492,10
7260,101851.0,20.719999313354492,10
7270,101852.0,20.719999313354492,10
7280,101854.0,20.719999313354492,10
7290,101854.0,20.719999313354492,10
7300,101855.0,20.719999313354492,10
7310,101856.0,20.729999542236328,10
7320,101851.0,20.719999313354492,10
7330,101854.0,20.719999313354492,10
7340,101852.0,20.719999313354492,10
7350,101852.0,20.729999542236328,10
7360,101857.0,20.719999313354492,10
7370,101854.0,20.729999542236328,10
7380,101854.0,20.719999313354492,10
7390,101852.0,20.729999542236328,10
7400,101854.0,20.729999542236328,10
7410,101853.0,20.729999542236328,10
7420,101853.0,20.729999542236328,10
7430,101854.0,20.729999542236328,10
7440,101853.0,20.729999542236328,10
7450,101856.0,20.729999542236328,10
7460,101856.0,20.729999542236328,10
7470,101855.0,20.729999542236328,10
7480,101853.0,20.729999542236328,10
7490,101855.0,20.729999542236328,10
7500,101853.0,20.729999542236328,10
7510,101853.0,20.729999542236328,10
7520,101854.0,20.729999542236328,10
7530,101855.0,20.729999542236328,10
7540,101852.0,20.729999542236328,10
7550,101856.0,20.739999771118164,10
7560,101856.0,20.739999771118164,10
7570,101856.0,20.739999771118164,10
7580,101853.0,20.739999771118164,10
7590,101855.0,20.739999771118164,10
7600,101853.0,20.739999771118164,10
7610,101856.0,20.739999771118164,10
7620,101852.0,20.739999771118164,10
7630,101854.0,20.739999771118164,10
7640,101855.0,20.739999771118164,10
7650,101849.0,20.739999771118164,10
7660,101851.0,20.739999771118164,10
7670,101852.0,20.739999771118164,10
7680,101853.0,20.739999771118164,10
7690,101851.0,20.739999771118164,10
7700,101854.0,20.739999771118164,10
7710,101849.0,20.739999771118164,10
7720,101853.0,20.739999771118164,10
7730,101852.0,20.739999771118164,10
7740,101855.0,20.739999771118164,10
7750,101855.0,20.739999771118164,10
7760,101857.0,20.75,10
7770,101851.0,20.739999771118164,10
7780,101853.0,20.739999771118164,10
7790,101853.0,20.75,10
7800,101853.0,20.75,10
7810,101856.0,20.75,10
7820,101849.0,20.75,10
7830,101851.0,20.75,10
7840,101854.0,20.75,10
7850,101854.0,20.75,10
7860,101852.0,20.75,10
7870,101854.0,20.75,10
7880,101853.0,20.75,10
