timestamp,mag_x,mag_y,mag_z,delta_ts
2330,0.18557441234588623,-0.056223079562187195,0.16090862452983856,10
2340,0.18582886457443237,-0.05699242651462555,0.16152314841747284,10
2350,0.18549291789531708,-0.05640503391623497,0.1640845239162445,10
2360,0.1843952089548111,-0.05665130540728569,0.1646864265203476,10
2370,0.18472297489643097,-0.057230714708566666,0.162443608045578,10
2380,0.18496032059192657,-0.05641323700547218,0.1637531816959381,10
2390,0.18607449531555176,-0.056444745510816574,0.16250452399253845,10
2400,0.18434582650661469,-0.055817972868680954,0.1666267216205597,10
2410,0.18518950045108795,-0.055587779730558395,0.1653813123703003,10
2420,0.18554940819740295,-0.05515189468860626,0.16190288960933685,10
2430,0.18604157865047455,-0.05588919296860695,0.16379804909229279,10
2440,0.18556678295135498,-0.05726233124732971,0.161188542842865,10
2450,0.1843036264181137,-0.05525624006986618,0.15772971510887146,10
2460,0.18395119905471802,-0.05439107120037079,0.1609378606081009,10
2470,0.1850096881389618,-0.057246576994657516,0.16181287169456482,10
2480,0.1847551167011261,-0.05621541664004326,0.16120798885822296,10
2490,0.18473930656909943,-0.05724668502807617,0.16180649399757385,10
2500,0.18498428165912628,-0.05538996309041977,0.16283614933490753,10
2510,0.1850336492061615,-0.056223295629024506,0.16089583933353424,10
2520,0.18554136157035828,-0.055405717343091965,0.16221179068088531,10
2530,0.18479619920253754,-0.05677896365523338,0.15959590673446655,10
2540,0.18550081551074982,-0.05588940903544426,0.16378527879714966,10
2550,0.1852634996175766,-0.056706879287958145,0.16247569024562836,10
2560,0.18554136157035828,-0.055405717343091965,0.16221179068088531,10
2570,0.18552465736865997,-0.054604317992925644,0.1628778874874115,10
2580,0.18468190729618073,-0.05666716769337654,0.1640556901693344,10
2590,0.18609096109867096,-0.056722525507211685,0.1618577539920807,10
2600,0.18501771986484528,-0.056992754340171814,0.16150397062301636,10
2610,0.18584492802619934,-0.056484781205654144,0.1609053611755371,10
2620,0.18290260434150696,-0.054947059601545334,0.15961875021457672,10
2630,0.18309174478054047,-0.055652521550655365,0.16278176009655,10
2640,0.1857796311378479,-0.05642089620232582,0.16345380246639252,10
2650,0.18527047336101532,-0.0543585941195488,0.1622440218925476,10
2660,0.18527153134346008,-0.056453052908182144,0.1621667891740799,10
2670,0.18548448383808136,-0.05587343871593475,0.1644223928451538,10
2680,0.1858118772506714,-0.055667415261268616,0.16220852732658386,10
2690,0.18605831265449524,-0.05669058486819267,0.163131982088089,10
2700,0.1852305829524994,-0.05615131929516792,0.16376923024654388,10
2710,0.18357524275779724,-0.055334605276584625,0.16503405570983887,10
2720,0.1850171983242035,-0.05594552308320999,0.1615425944328308,10
2730,0.18547660112380981,-0.056389063596725464,0.16472163796424866,10
2740,0.18545156717300415,-0.05531787872314453,0.16571590304374695,10
2750,0.1863609403371811,-0.05593699589371681,0.1618930995464325,10
2760,0.1854681670665741,-0.05585746467113495,0.16505947709083557,10
2770,0.18532037734985352,-0.056239157915115356,0.16026511788368225,10
2780,0.18474668264389038,-0.05568382143974304,0.16154585778713226,10
2790,0.18526309728622437,-0.05592145770788193,0.1625046581029892,10
2800,0.18292734026908875,-0.055494632571935654,0.15864378213882446,10
2810,0.1836896538734436,-0.055708203464746475,0.1605646312236786,10
2820,0.18582069873809814,-0.056984443217515945,0.16184170544147491,10
2830,0.18518950045108795,-0.055587779730558395,0.1653813123703003,10
2840,0.18550147116184235,-0.05719844996929169,0.1637369990348816,10
2850,0.18497665226459503,-0.05642920732498169,0.16311606764793396,10
2860,0.18474721908569336,-0.056731052696704865,0.1615072339773178,10
2870,0.18495215475559235,-0.05640524998307228,0.16407173871994019,10
2880,0.18526309728622437,-0.05592145770788193,0.1625046581029892,10
2890,0.1863444745540619,-0.0556592158973217,0.16253986954689026,10
2900,0.1855333298444748,-0.05565953999757767,0.16252069175243378,10
2910,0.18581990897655487,-0.05541359633207321,0.1618996262550354,10
2920,0.18532051146030426,-0.05650096759200096,0.16025546193122864,10
2930,0.18496835231781006,-0.05615941062569618,0.16344428062438965,10
2940,0.1852877289056778,-0.056207217276096344,0.16153933107852936,10
2950,0.18607449531555176,-0.056444745510816574,0.16250452399253845,10
2960,0.18526282906532288,-0.055397842079401016,0.16252395510673523,10
2970,0.18346837162971497,-0.056018032133579254,0.15863725543022156,10
2980,0.1839924156665802,-0.05521642044186592,0.15931609272956848,10
2990,0.1854439377784729,-0.05635712295770645,0.16599585115909576,10
3000,0.18532010912895203,-0.055715546011924744,0.16028442978858948,10
3010,0.18520517647266388,-0.05429471284151077,0.1647924780845642,10
3020,0.1854848861694336,-0.05665885657072067,0.16439342498779297,10
3030,0.18446089327335358,-0.05750061199069023,0.16210900247097015,10
3040,0.18580371141433716,-0.05565943196415901,0.16252708435058594,10
3050,0.18519793450832367,-0.05611937493085861,0.165043443441391,10
3060,0.18499335646629333,-0.05723060667514801,0.16244998574256897,10
3070,0.18546868860721588,-0.05690469592809677,0.1650208681821823,10
3080,0.18472258746623993,-0.05644528567790985,0.16247256100177765,10
3090,0.1858205795288086,-0.05672263354063034,0.16185136139392853,10
3100,0.18549291789531708,-0.05640503391623497,0.1640845239162445,10
3110,0.18544432520866394,-0.057142551988363266,0.16596688330173492,10
3120,0.1858203113079071,-0.05619901418685913,0.16187067329883575,10
3130,0.1853119432926178,-0.05570755898952484,0.16060298681259155,10
3140,0.18578793108463287,-0.05669069290161133,0.16312558948993683,10
3150,0.1844514161348343,-0.05487454682588577,0.16252410411834717,10
3160,0.1834280788898468,-0.05702533945441246,0.16019141674041748,10
3170,0.18527178466320038,-0.056976672261953354,0.16214747726917267,10
3180,0.18582017719745636,-0.05593721196055412,0.16188031435012817,10
3190,0.18500903248786926,-0.05593753606081009,0.16186115145683289,10
3200,0.18527956306934357,-0.05619923025369644,0.16185788810253143,10
3210,0.18576329946517944,-0.056404925882816315,0.16409091651439667,10
3220,0.1855582296848297,-0.05646891891956329,0.1615360677242279,10
3230,0.1857628971338272,-0.0556195043027401,0.1641198694705963,10
3240,0.18604908883571625,-0.05458813160657883,0.16352777183055878,10
3250,0.1863199919462204,-0.05563525855541229,0.16349554061889648,10
3260,0.1858041137456894,-0.05644485354423523,0.1624981313943863,10
3270,0.1854678988456726,-0.055333852767944336,0.1650787889957428,10
3280,0.1855495274066925,-0.05541370436549187,0.16189323365688324,10
3290,0.18497638404369354,-0.05590559542179108,0.1631353795528412,10
3300,0.18498441576957703,-0.055651769042015076,0.16282649338245392,10
3310,0.18553346395492554,-0.05592134967446327,0.16251105070114136,10
3320,0.18393553793430328,-0.05568414181470871,0.16152667999267578,10
3330,0.18337830901145935,-0.05540657788515091,0.16216066479682922,10
3340,0.1855417639017105,-0.056191135197877884,0.16218283772468567,10
3350,0.1858118772506714,-0.055667415261268616,0.16220852732658386,10
3360,0.1852305829524994,-0.05615131929516792,0.16376923024654388,10
3370,0.18635225296020508,-0.05488177388906479,0.16225028038024902,10
3380,0.18549305200576782,-0.056666843593120575,0.1640748679637909,10
3390,0.18473100662231445,-0.056976888328790665,0.16213470697402954,10
3400,0.18553359806537628,-0.05618315190076828,0.16250139474868774,10
3410,0.18503338098526,-0.05569968372583389,0.16091515123844147,10
3420,0.18552571535110474,-0.05669878423213959,0.1628006547689438,10
3430,0.18568167090415955,-0.056325074285268784,0.16727647185325623,10
3440,0.18473048508167267,-0.05592965707182884,0.1621733158826828,10
3450,0.18525534868240356,-0.05669889226555824,0.16279426217079163,10
3460,0.186082124710083,-0.055405501276254654,0.16222457587718964,10
3470,0.18410849571228027,-0.05663543939590454,0.1653171330690384,10
3480,0.18550871312618256,-0.05537377670407295,0.16348601877689362,10
3490,0.18528786301612854,-0.05646902322769165,0.16152967512607574,10
3500,0.1852796971797943,-0.056461039930582047,0.16184823215007782,10
3510,0.18422184884548187,-0.054914578795433044,0.16092494130134583,10
3520,0.1839437037706375,-0.055692125111818314,0.1612081229686737,10
3530,0.18600933253765106,-0.056642673909664154,0.16504330933094025,10
3540,0.184484601020813,-0.055953722447156906,0.16121125221252441,10
3550,0.186082661151886,-0.05645272880792618,0.16218596696853638,10
3560,0.18660737574100494,-0.05696016177535057,0.16281655430793762,10
3570,0.18441981077194214,-0.056937072426080704,0.16372109949588776,10
3580,0.18494464457035065,-0.057706303894519806,0.1643420308828354,10
3590,0.18551701307296753,-0.05564356967806816,0.16315780580043793,10
3600,0.18582861125469208,-0.05646880716085434,0.16154246032238007,10
3610,0.18500930070877075,-0.0564611479640007,0.16184183955192566,10
3620,0.18494385480880737,-0.056135453283786774,0.16439995169639587,10
3630,0.18542775511741638,-0.05660296231508255,0.1666233241558075,10
3640,0.18495188653469086,-0.05588163807988167,0.1640910506248474,10
3650,0.18467333912849426,-0.05587375909090042,0.16440321505069733,10
3660,0.18519055843353271,-0.05768223851919174,0.16530407965183258,10
3670,0.1830834448337555,-0.055382732301950455,0.16310995817184448,10
3680,0.18342795968055725,-0.056763529777526855,0.1602010726928711,10
3690,0.18523861467838287,-0.05589750036597252,0.16346032917499542,10
3700,0.18496018648147583,-0.05615142732858658,0.16376283764839172,10
3710,0.18602576851844788,-0.056920453906059265,0.16439655423164368,10
3720,0.18468940258026123,-0.055366117507219315,0.1637854129076004,10
3730,0.1860007643699646,-0.055849265307188034,0.16539081931114197,10
3740,0.1852305829524994,-0.05615131929516792,0.16376923024654388,10
3750,0.1857299953699112,-0.05506394803524017,0.16541339457035065,10
3760,0.18500059843063354,-0.055405933409929276,0.1621990203857422,10
3770,0.18524691462516785,-0.05616728961467743,0.16313211619853973,10
3780,0.18500903248786926,-0.05593753606081009,0.16186115145683289,10
3790,0.18585295975208282,-0.05623095482587814,0.16059646010398865,10
3800,0.18494398891925812,-0.05639726668596268,0.16439029574394226,10
3810,0.18524691462516785,-0.05616728961467743,0.16313211619853973,10
3820,0.18514038622379303,-0.05527806282043457,0.16730229556560516,10
3830,0.18491964042186737,-0.05663511902093887,0.16533629596233368,10
3840,0.18549278378486633,-0.056143224239349365,0.16409417986869812,10
3850,0.1831483542919159,-0.054661184549331665,0.16059046983718872,10
3860,0.18341979384422302,-0.05675554275512695,0.16051962971687317,10
3870,0.18604131042957306,-0.05536557734012604,0.1638173609972,10
3880,0.18526270985603333,-0.05513603240251541,0.16253361105918884,10
3890,0.18606621026992798,-0.05617494881153107,0.16283273696899414,10
3900,0.18546026945114136,-0.05637309327721596,0.1653587371110916,10
3910,0.18578015267848969,-0.05746813118457794,0.16341517865657806,10
3920,0.1852632313966751,-0.056183259934186935,0.16249500215053558,10
3930,0.18445971608161926,-0.05514433979988098,0.16219589114189148,10
3940,0.18498481810092926,-0.05643719062209129,0.16279752552509308,10
3950,0.18523071706295013,-0.05641312897205353,0.16375957429409027,10
3960,0.18527153134346008,-0.056453052908182144,0.1621667891740799,10
3970,0.18469823896884918,-0.05668313801288605,0.16341857612133026,10
3980,0.18417327105998993,-0.05565208941698074,0.16280731558799744,10
3990,0.18523913621902466,-0.05694473162293434,0.16342170536518097,10
4000,0.18582768738269806,-0.054636150598526,0.16161003708839417,10
4010,0.18607449531555176,-0.056444745510816574,0.16250452399253845,10
4020,0.18264788389205933,-0.05365410074591637,0.15902352333068848,10
4030,0.18336160480976105,-0.05460517853498459,0.1628267616033554,10
4040,0.18550121784210205,-0.05667483061552048,0.16375631093978882,10
4050,0.18489409983158112,-0.05451669543981552,0.1663692146539688,10
4060,0.18469059467315674,-0.05772238224744797,0.16369852423667908,10
4070,0.1852877289056778,-0.056207217276096344,0.16153933107852936,10
4080,0.18525442481040955,-0.054866235703229904,0.16286183893680573,10
4090,0.18547698855400085,-0.05717449262738228,0.16469267010688782,10
4100,0.18711520731449127,-0.05640438571572304,0.16412286460399628,10
4110,0.18527916073799133,-0.05541381239891052,0.16188684105873108,10
4120,0.18422263860702515,-0.05648542195558548,0.16086702048778534,10
4130,0.1844445765018463,-0.057484641671180725,0.1627461314201355,10
4140,0.18499283492565155,-0.05618336796760559,0.16248860955238342,10
4150,0.18550081551074982,-0.05588940903544426,0.16378527879714966,10
4160,0.18610715866088867,-0.05647668614983559,0.16123029589653015,10
4170,0.18611544370651245,-0.056746482849121094,0.16090209782123566,10
4180,0.18578805029392242,-0.05695250257849693,0.16311593353748322,10
4190,0.18437044322490692,-0.05610372871160507,0.16566137969493866,10
4200,0.18581174314022064,-0.05540560930967331,0.16221818327903748,10
4210,0.18377958238124847,-0.056057851761579514,0.15705087780952454,10
4220,0.1847386509180069,-0.055937644094228745,0.16185475885868073,10
4230,0.18549305200576782,-0.056666843593120575,0.1640748679637909,10
4240,0.18416523933410645,-0.055905915796756744,0.1631162017583847,10
4250,0.18578766286373138,-0.05616707354784012,0.16314490139484406,10
4260,0.18417313694953918,-0.05539028346538544,0.16281697154045105,10
