timestamp,stick_yaw,stick_throttle,stick_roll,stick_pitch,mode,cmd_1,cmd_2,delta_ts
27928,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
27984,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
28036,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
28092,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
28144,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
28196,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
28248,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
28304,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
28356,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
28408,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
28464,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
28516,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
28572,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
28624,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
28676,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
28732,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
28784,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
28836,0.008000016212463379,-0.003999948501586914,0.0,0.009999990463256836,5,0,0,52
28892,0.009999990463256836,-0.003999948501586914,0.0,0.009999990463256836,5,0,0,56
28944,0.009999990463256836,-0.003999948501586914,0.0,0.009999990463256836,5,0,0,52
29000,0.009999990463256836,-0.003999948501586914,0.0,0.009999990463256836,5,0,0,56
29052,0.009999990463256836,-0.003999948501586914,0.0,0.009999990463256836,5,0,0,52
29104,0.009999990463256836,-0.003999948501586914,0.0,0.009999990463256836,5,0,0,52
29160,0.009999990463256836,-0.003999948501586914,0.0,0.009999990463256836,5,0,0,56
29212,0.009999990463256836,-0.003999948501586914,0.0,0.009999990463256836,5,0,0,52
29264,0.009999990463256836,-0.003999948501586914,0.0,0.009999990463256836,5,0,0,52
29320,0.009999990463256836,-0.003999948501586914,0.0,0.009999990463256836,5,0,0,56
29372,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
29424,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
29480,0.009999990463256836,-0.003999948501586914,0.0,0.009999990463256836,5,0,0,56
29532,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
29584,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
29640,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
29692,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
29748,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
29800,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
29852,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
29904,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
29960,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
30012,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30068,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
30120,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30172,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30228,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
30280,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30332,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30384,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30440,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
30496,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
30548,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30600,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30656,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
30708,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30760,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30816,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
30868,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30920,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
30976,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
31028,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31080,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31136,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
31188,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31240,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31296,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
31348,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31400,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31456,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
31508,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31560,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31616,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
31668,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31724,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
31776,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31832,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
31884,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31936,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
31988,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
32044,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
32100,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
32152,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
32204,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
32256,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
32312,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
32364,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
32420,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
32472,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
32524,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
32580,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
32632,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
32684,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
32740,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
32792,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
32844,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
32900,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
32952,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33004,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33060,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
33112,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33164,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33220,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
33272,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33328,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
33380,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33432,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33488,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
33540,0.008000016212463379,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33592,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33644,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33700,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
33756,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
33808,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33860,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
33916,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
33968,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34020,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34076,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
34128,0.008000016212463379,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34184,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
34236,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34288,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34344,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
34396,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34448,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34504,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
34556,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34608,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34664,0.008000016212463379,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
34716,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34768,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34824,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
34876,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34928,0.008000016212463379,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
34984,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
35036,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
35092,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
35144,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
35196,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
35248,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
35304,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
35356,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
35412,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
35464,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
35516,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
35572,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
35624,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
35676,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
35732,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
35788,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
35840,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
35892,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
35944,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36000,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
36052,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36108,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
36160,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36212,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36268,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
36320,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36372,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36428,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
36480,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36532,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36588,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
36640,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36692,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36748,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
36800,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36852,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
36908,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
36960,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37016,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
37068,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37120,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37172,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37228,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
37284,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
37336,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37388,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37444,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
37496,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37548,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37604,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
37656,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37712,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
37764,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37816,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37872,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
37924,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
37976,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38032,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
38084,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38136,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38192,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
38244,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38296,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38352,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
38404,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38456,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38512,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
38564,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38616,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38672,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
38724,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38776,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38832,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
38888,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
38940,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
38992,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39044,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39100,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
39152,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39204,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39260,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
39312,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39368,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
39420,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39472,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39528,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
39580,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39632,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39688,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
39740,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39796,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
39848,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39900,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
39956,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
40008,0.008000016212463379,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40060,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40116,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
40168,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40220,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40276,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
40328,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40380,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40436,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
40488,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40544,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
40596,0.008000016212463379,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40648,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40704,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
40756,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40808,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40860,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
40916,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
40968,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41024,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
41076,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41128,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41184,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
41236,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41292,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
41344,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41396,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41452,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
41504,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41556,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41612,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
41664,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41720,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
41772,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41824,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41880,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
41932,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
41984,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
42040,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,56
42092,0.009999990463256836,-0.003999948501586914,0.0,0.008000016212463379,5,0,0,52
